GFLOC,LocPurpDesc,Loc,LocName,LocZn,IT,FlowInd,LocSegment,DesignCapacity,OperatingCapacity,TotalScheduledQuantity,OperationallyAvailableCapacity,AllQtyAvail,QtyReason,Timestamp,GFPipeID,EffGasDayTime,TSP_Name,PipeCode,CycleDesc
100OA075524R,Receipt Location,75524,"PINE PRAIRIE STORAGE-INJ/WD -EVANGELINE,LA (D73524/R73525)",WLA,N,R,,610625.0,738827.0,7782.0,731045.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA075533D,Delivery Location,75533,"CAMERON INTERSTATE P/L LLC- BEAUREGARD PSH., LA- (73533/73534)",WLA,N,D,,508854.0,508854.0,13077.0,495777.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA075533R,Receipt Location,75533,"CAMERON INTERSTATE P/L LLC- BEAUREGARD PSH., LA- (73533/73534)",WLA,N,R,,508854.0,508854.0,13606.0,495248.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA075553D,Delivery Location,75553,BOBCAT STORAGE - (D73553/R73554),ELA,Y,D,,562955.0,610270.0,448291.0,161979.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA075553R,Receipt Location,75553,BOBCAT STORAGE - (D73553/R73554),ELA,Y,R,,572276.0,625586.0,394706.0,230880.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA075558D,Delivery Location,75558,TRES PALACIOS GAS STORGE - 73558D(INJ)/73559R(WTD),STX,Y,D,,305312.0,305312.0,174642.0,130670.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA075558R,Receipt Location,75558,TRES PALACIOS GAS STORGE - 73558D(INJ)/73559R(WTD),STX,N,R,,305312.0,305312.0,380688.0,0.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA075577D,Delivery Location,75577,"COLUMBIA GAS - PENNSBURG, PA (D70577/R76577)",3,N,D,,199776.0,204571.0,48324.0,156247.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA075577R,Receipt Location,75577,"COLUMBIA GAS - PENNSBURG, PA (D70577/R76577)",3,Y,R,,199776.0,204571.0,99750.0,104821.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA075578D,Delivery Location,75578,MONROE GAS STORAGE - (D73578/R73579),1,N,D,,508854.0,508854.0,240189.0,268665.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA075578R,Receipt Location,75578,MONROE GAS STORAGE - (D73578/R73579),1,N,R,,508854.0,508854.0,0.0,508854.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA075583D,Delivery Location,75583,SESH (D73584/R73583),ELA,Y,D,,508854.0,508854.0,215326.0,293528.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA075583R,Receipt Location,75583,SESH (D73584/R73583),ELA,N,R,,508854.0,508854.0,66812.0,442042.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA075605D,Delivery Location,75605,STECKMAN RIDGE (73605D INJ/73606R WTD),3,Y,D,,300000.0,300000.0,164874.0,135126.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA075605R,Receipt Location,75605,STECKMAN RIDGE (73605D INJ/73606R WTD),3,Y,R,,300000.0,300000.0,267140.0,32860.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA075614D,Delivery Location,75614,BOARDWALK STORAGE COMPANY LLC STORAGE -INJ/WD,ELA,N,D,,203542.0,203542.0,0.0,203542.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA075614R,Receipt Location,75614,BOARDWALK STORAGE COMPANY LLC STORAGE -INJ/WD,ELA,N,R,,203542.0,203542.0,10000.0,193542.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA075628D,Delivery Location,75628,BRIDGELINE - TALLYHO (D72628/R76628),ELA,N,D,,195925.0,195925.0,38437.0,157488.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA075628R,Receipt Location,75628,BRIDGELINE - TALLYHO (D72628/R76628),ELA,N,R,,195925.0,195925.0,10296.0,185629.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA075660D,Delivery Location,75660,"UGI APPALACHIA -DRY RIDGE-GREENE CO.,PA(D)73660/(R)73661",2,N,D,,101771.0,101771.0,0.0,101771.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA075660R,Receipt Location,75660,"UGI APPALACHIA -DRY RIDGE-GREENE CO.,PA(D)73660/(R)73661",2,N,R,,220000.0,220000.0,176766.0,43234.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA075661D,Delivery Location,75661,"EGYPTIAN GAS - WHITE CO., IL-(D72661/R",1,N,D,,10177.0,10177.0,0.0,10177.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA075661R,Receipt Location,75661,"EGYPTIAN GAS - WHITE CO., IL-(D72661/R",1,N,R,,10177.0,10177.0,0.0,10177.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA075662D,Delivery Location,75662,GOLDEN TRIANGLE STORAGE D73662/R73663,WLA,Y,D,,254427.0,254427.0,282189.0,0.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA075662R,Receipt Location,75662,GOLDEN TRIANGLE STORAGE D73662/R73663,WLA,Y,R,,350912.0,350912.0,214987.0,135925.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA075688D,Delivery Location,75688,REGENCY GAS - BIENVILLE PA. LA-(D72688/R76688),ETX,N,D,,198895.0,198895.0,0.0,198895.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA075688R,Receipt Location,75688,REGENCY GAS - BIENVILLE PA. LA-(D72688/R76688),ETX,N,R,,198895.0,198895.0,0.0,198895.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA075709R,Receipt Location,75709,UGI - LNG TEMPLE (BI-DIR 73709/76709),3,N,R,,126000.0,126000.0,0.0,126000.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA075709D,Delivery Location,75709,UGI - LNG TEMPLE (BI-DIR 73709/76709),3,N,D,,96682.0,96682.0,0.0,96682.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA075720D,Delivery Location,75720,"NATIONAL FUEL-HOLBROOK GREENE CO., PA (D73720/R76720)",2,N,D,,508854.0,508854.0,48044.0,460810.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA075720R,Receipt Location,75720,"NATIONAL FUEL-HOLBROOK GREENE CO., PA (D73720/R76720)",2,N,R,,508854.0,508854.0,49250.0,459604.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA075773R,Receipt Location,75773,MOSS BLUFF GAS STRG-CHAMBERS CO. TX-(D7277,STX,Y,R,,624730.0,684266.0,255775.0,428491.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA075773D,Delivery Location,75773,MOSS BLUFF GAS STRG-CHAMBERS CO. TX-(D7277,STX,Y,D,,624730.0,684266.0,253426.0,430840.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA075821D,Injection Point,75821,"EASTERN GAS - N. SUMMIT STORAGE - FAYETTE CO., PA (D72821/R72822)",2,N,D,,601958.0,601958.0,0.0,601958.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA075821R,Withdrawal Point,75821,"EASTERN GAS - N. SUMMIT STORAGE - FAYETTE CO., PA (D72821/R72822)",2,N,R,,601958.0,601958.0,81666.0,520292.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA075866R,Receipt Location,75866,"CHENIERE LNG, BEAUREGARD PA,LA (D-73866/R-73566)",WLA,N,R,,559739.0,559739.0,0.0,559739.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA075866D,Delivery Location,75866,"CHENIERE LNG, BEAUREGARD PA,LA (D-73866/R-73566)",WLA,N,D,,712396.0,712396.0,42674.0,669722.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA075868R,Receipt Location,75868,EASTERN GAS - CRAYNE REC- (REC72868/DEL76868),2,N,R,,433702.0,862202.0,962775.0,0.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA075868D,Delivery Location,75868,EASTERN GAS - CRAYNE REC- (REC72868/DEL76868),2,Y,D,,862202.0,862202.0,115104.0,747098.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA075872D,Delivery Location,75872,"CENTANA INTRA P/L, STORAGE - JEFFERSON, CO. (72872",STX,N,D,,203542.0,203542.0,10000.0,193542.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA075872R,Receipt Location,75872,"CENTANA INTRA P/L, STORAGE - JEFFERSON, CO. (72872",STX,N,R,,203542.0,203542.0,0.0,203542.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA075884D,Delivery Location,75884,"EQT QVC STEIGER RIDGE ROAD, MONROE CO, OH (D73884/R73885)",2,N,D,,508854.0,508854.0,105740.0,403114.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA075884R,Receipt Location,75884,"EQT QVC STEIGER RIDGE ROAD, MONROE CO, OH (D73884/R73885)",2,N,R,,508854.0,508854.0,0.0,508854.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA075891R,Receipt Location,75891,GULF SOUTH/COASTAL BEND DELIVERY CR 206 (D-73891/R76891),STX,N,R,,508854.0,508854.0,27043.0,481811.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA075891D,Delivery Location,75891,GULF SOUTH/COASTAL BEND DELIVERY CR 206 (D-73891/R76891),STX,N,D,,508854.0,508854.0,1685.0,507169.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA075897D,Delivery Location,75897,"PEOPLES GAS - BEAVER RUN ROAD, DELMONT, PA (R 76897/D 73897)",2,N,D,,71240.0,71240.0,0.0,71240.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA075897R,Receipt Location,75897,"PEOPLES GAS - BEAVER RUN ROAD, DELMONT, PA (R 76897/D 73897)",2,N,R,,71240.0,71240.0,0.0,71240.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA075917D,Delivery Location,75917,TETLP/POMELO INTERCONNECT WITH VCP (DEL 73916/REC 73917),STX,N,D,,407083.0,407083.0,0.0,407083.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA075917R,Receipt Location,75917,TETLP/POMELO INTERCONNECT WITH VCP (DEL 73916/REC 73917),STX,Y,R,,407083.0,407083.0,18057.0,389026.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA075919R,Receipt Location,75919,"TRANSCO - BELLE MEADE, NJ (D70919/R76919)",3,N,R,,68590.0,72003.0,45987.0,26016.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA075919D,Delivery Location,75919,"TRANSCO - BELLE MEADE, NJ (D70919/R76919)",3,N,D,,74422.0,85487.0,85000.0,487.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA075931D,Injection Point,75931,EASTERN GAS - LEIDY STORAGE (D70931/R76931),3,N,D,,884388.0,884388.0,0.0,884388.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA075931R,Withdrawal Point,75931,EASTERN GAS - LEIDY STORAGE (D70931/R76931),3,N,R,,884388.0,884388.0,267011.0,617377.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA075973D,Delivery Location,75973,"LLOX/MUD LAKE, JEFFERSON PARISH, LA (D 73974/R73973)",ELA,N,D,,12212.0,12212.0,0.0,12212.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA075977D,Injection Point,75977,"NATIONAL FUEL - CLINTON,PA (72977-D,72978-R)",3,N,D,,45797.0,45797.0,0.0,45797.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA075977R,Withdrawal Point,75977,"NATIONAL FUEL - CLINTON,PA (72977-D,72978-R)",3,N,R,,45797.0,45797.0,0.0,45797.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA076025R,Receipt Location,76025,"Atmos Energy, TN (B/D 73025)",1,N,R,,133913.0,164892.0,0.0,164892.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA076087D,Receipt Location,76087,"Algonquin - Lambertville, NJ (Receipt)",3,N,D,,280000.0,280000.0,-5194.0,280000.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA076580R,Receipt Location,76580,"Southcross Mississippi Pipeline, LP- Hinds, MS - DEL (B/D 76580)",ELA,N,R,,98003.0,98003.0,0.0,98003.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA076609R,Receipt Location,76609,"Williams Energy LLC - Lafourche Psh., LA-REC",ELA,N,R,,155312.0,305312.0,0.0,305312.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA076671R,Receipt Location,76671,"PEOPLES NAT - Rager Mountain, PA (Rec.)",3,N,R,,76328.0,76328.0,4000.0,72328.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA076840R,Receipt Location,76840,AGT to TE Hanover,3,N,R,,1305276.0,1305276.0,732402.0,572874.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA076890R,Receipt Location,76890,"Louisiana Intrastate Gas - Iberville Psh.,LA - REC",ELA,N,R,,50885.0,50885.0,0.0,50885.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA076903R,Delivery Location,76903,"ANR, DEL- Glen Karn, OH",2,N,R,,745736.0,769560.0,-10444.0,769560.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA076910R,Receipt Location,76910,"Dominion Energy Transmission, Inc - LEBANON, WARREN CO, OH",2,N,R,,551882.0,564405.0,0.0,564405.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA078201R,Receipt Location,78201,MAHWAH,3,N,R,,734278.0,734278.0,589575.0,144703.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA078214R,Receipt Location,78214,RAMAPO,3,N,R,,734278.0,734278.0,145044.0,589234.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA079037D,Delivery Location,79037,HEAD OF FREEHOLD LATERAL - MAINLINE,3,N,D,,2234333.0,2234333.0,269803.0,1964530.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA079037R,Receipt Location,79037,HEAD OF FREEHOLD LATERAL - MAINLINE,3,N,R,,630855.0,630855.0,269803.0,361052.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA079039R,Receipt Location,79039,DYNEGY FAYETTE LATERAL,2,N,R,,267304.0,267304.0,102926.0,164378.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA079040R,Receipt Location,79040,DYNEGY HANGING ROCK LATERAL,2,N,R,,288920.0,288920.0,94793.0,194127.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA079050R,Receipt Location,79050,OHIO PIPELINE ENERGY NETWORK (MAINLINE),2,N,R,,6335806.0,6335806.0,34622.0,6301184.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA079051D,Delivery Location,79051,OHIO PIPELINE ENERGY NETWORK (LATERAL),2,Y,D,,550000.0,550000.0,2398.0,547602.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA079057D,Delivery Location,79057,MIDDLESEX EXTENSION MAINLINE,3,N,D,,2248084.0,2248084.0,96098.0,2151986.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA079058R,Receipt Location,79058,MIDDLESEX EXTENSION,3,N,R,,264000.0,264000.0,96098.0,167902.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA079108R,Receipt Location,79108,"LATERAL 10-S - RELIANT ENERGY - CHOCTAW CO., MS",1,N,R,,228079.0,228079.0,0.0,228079.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA079109D,Delivery Location,79109,"LATERAL 10-S - RELIANT ENERGY - CHOCTAW CO., MS - MAINLINE",1,N,D,,2167399.0,2167399.0,0.0,2167399.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA079113R,Receipt Location,79113,LATERAL 10-R - DENA WASHINGTON CO. POWER PLANT,2,N,R,,125000.0,125000.0,26116.0,98884.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA079114D,Delivery Location,79114,LATERAL 10-R - DENA WASHINGTON CO. POWER PLANT - MAINLINE,2,N,D,,2309088.0,2309088.0,54306.0,2254782.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA079122R,Receipt Location,79122,LATERAL 2-V - RELIANT ENERGY HUNTERSTOWN,3,N,R,,154000.0,154000.0,31826.0,122174.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA079123D,Delivery Location,79123,LATERAL 2-V - RELIANT ENERGY HUNTERSTOWN - MAINLINE,3,N,D,,2148747.0,2148747.0,0.0,2148747.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA079140D,Delivery Location,79140,LATERAL 10-T - DYNEGY FAYETTE - MAINLINE,2,N,D,,3822227.0,3822227.0,102926.0,3719301.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA079141D,Delivery Location,79141,LATERAL 10-U - DYNEGY HANGING ROCK - MAINLINE,2,N,D,,2196333.0,2196333.0,94793.0,2101540.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA079144R,Receipt Location,79144,PHILADELPHIA LATERAL,3,N,R,,553203.0,553203.0,132331.0,420872.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA079147R,Receipt Location,79147,IRONWOOD LATERAL,3,N,R,,462105.0,462105.0,14054.0,448051.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA079152D,Delivery Location,79152,HOT SPRING LATERAL (MAINLINE),ETX,N,D,,229000.0,229000.0,0.0,229000.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA079153R,Receipt Location,79153,HEAD OF HOT SPRING LATERAL,ETX,N,R,,112000.0,112000.0,0.0,112000.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA079168D,Delivery Location,79168,CAMERON EXTENSION MAINLINE,WLA,N,D,,747909.0,747909.0,0.0,747909.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA079169R,Receipt Location,79169,CAMERON EXTENSION HEAD OF LATERAL,WLA,N,R,,781559.0,781559.0,0.0,781559.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA079170R,Receipt Location,79170,VENICE LINE CUSTODY TRANSFER POINT,ELA,N,R,,1338280.0,1338280.0,1292813.0,45467.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA079171D,Delivery Location,79171,NEW ROADS CUSTODY TRANSFER POINT,ELA,N,D,,1300177.0,1300177.0,1292813.0,7364.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA079172D,Delivery Location,79172,GATOR EXPRESS ACCOUNTING METER,ELA,N,D,,1302666.0,1302666.0,0.0,1302666.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA079660D,Delivery Location,79660,MARIETTA CUSTODY TRANSFER POINT,3,Y,D,,1857746.0,1857746.0,251687.0,1606059.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA079660R,Receipt Location,79660,MARIETTA CUSTODY TRANSFER POINT,3,Y,R,,1857746.0,1857746.0,99186.0,1758560.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA079662D,Delivery Location,79662,DELMONT DISCHARGE CUSTODY TRANSFER POINT,3,N,D,,2748719.0,2748719.0,0.0,2748719.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA079668D,Delivery Location,79668,"EQUITABLE - CRAYNE, PA CUSTODY TRANSFER POINT",2,N,D,,189553.0,189553.0,10789.0,178764.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA079668R,Receipt Location,79668,"EQUITABLE - CRAYNE, PA CUSTODY TRANSFER POINT",2,N,R,,189553.0,189553.0,10789.0,178764.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA079669D,Delivery Location,79669,"CARNEGIE - WAYNESBURG, PA CUSTODY TRANSFER POINT",2,N,D,,102383.0,102383.0,17687.0,84696.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA079669R,Receipt Location,79669,"CARNEGIE - WAYNESBURG, PA CUSTODY TRANSFER POINT",2,N,R,,102383.0,102383.0,17687.0,84696.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA079921D,Delivery Location,79921,COMPRESSOR STATION 21A (UNIONTOWN) - MAINLINE,2,N,D,,2846177.0,2846177.0,0.0,2846177.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA079921R,Receipt Location,79921,COMPRESSOR STATION 21A (UNIONTOWN) - MAINLINE,2,N,R,,2846177.0,2846177.0,0.0,2846177.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA079922D,Delivery Location,79922,EAGLE STATION,3,Y,D,,1338493.0,1338493.0,285866.0,1052627.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA079923D,Delivery Location,79923,COMPRESSOR STATION 23  (CHAMBERSBURG),3,N,D,,2163497.0,2163497.0,118417.0,2045080.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
100OA079923R,Receipt Location,79923,COMPRESSOR STATION 23  (CHAMBERSBURG),3,N,R,,2163497.0,2163497.0,118417.0,2045080.0,Y,,2025-11-27T15:27:42.503097,100,2025-11-27,TX EAST TRAN,TE,INTRDY_2025-11-27_1400
