GFLOC,LocPurpDesc,Loc,LocName,LocZn,IT,FlowInd,LocSegment,DesignCapacity,OperatingCapacity,TotalScheduledQuantity,OperationallyAvailableCapacity,AllQtyAvail,QtyReason,Timestamp,TSP,EffGasDayTime,CycleDesc
112OA070100D,Delivery Location,70100,"Red Bay, AL",1,N,D,,2750.0,2750.0,100.0,2650.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070101D,Delivery Location,70101,Lawrenceburg Gas - TN,1,N,D,,19467.0,19467.0,1300.0,18167.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070102D,Delivery Location,70102,"Unit Cities - Murfreesboro, TN",1,N,D,,16067.0,17719.0,0.0,17719.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070104D,Delivery Location,70104,"Lafayette, TN",1,N,D,,2750.0,2750.0,950.0,1800.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070107D,Delivery Location,70107,Summit Utilities Arkansas Inc Cabot AR,1,Y,D,,8870.0,8870.0,510.0,8360.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070108D,Delivery Location,70108,Summit Utilities Arkansas Inc Beebe AR,1,Y,D,,4250.0,4290.0,719.0,3571.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070109D,Delivery Location,70109,Summit Utilities Arkansas Light AR,1,N,D,,8000.0,8000.0,251.0,7749.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070110D,Delivery Location,70110,"Assoc Nat Gas - Piggott, AR",1,N,D,,26875.0,27956.0,0.0,27956.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070119D,Delivery Location,70119,"Chambersburg, PA",3,N,D,,16031.0,16031.0,4269.0,11762.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070122D,Delivery Location,70122,"Cairo, Public",1,N,D,,18821.0,18852.0,4253.0,14599.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070123R,Receipt Location,70123,"Miss River Fuel Transmission - Bald Knob, AR (REC)",1,N,R,,118562.0,118562.0,0.0,118562.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070128D,Delivery Location,70128,"Public Service - Linden, NJ",3,N,D,,647262.0,647262.0,259375.0,387887.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070192R,Receipt Location,70192,"Smith (Harvey Broyle)#2 Murphy-Bryceland, Bienville Psh., LA",ETX,N,R,,59738.0,62387.0,1.0,62386.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070215R,Receipt Location,70215,"Texas Gas Transmission LLC - Lebanon, OH",2,N,R,,328720.0,328720.0,0.0,328720.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070217R,Receipt Location,70217,"GULF SOUTH PIPELINE COMPANY- KOSCIUSKO,  MS",1,N,R,,356198.0,356198.0,0.0,356198.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070238R,Receipt Location,70238,"Hughes Eastern - Chickasaw, MS",1,N,R,,8627.0,8838.0,100.0,8738.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070244D,Delivery Location,70244,"Transco - Linden, NJ - DEL",3,N,D,,253236.0,255004.0,136509.0,118495.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070249R,Receipt Location,70249,"Transco - Skippack, PA - REC",3,N,R,,187308.0,187996.0,0.0,187996.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070266D,Delivery Location,70266,"UGI CENTRAL - Huntingdon Gas - Huntingdon, PA",3,N,D,,5962.0,5962.0,0.0,5962.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070275D,Delivery Location,70275,"Elizabethtown Gas Company - Elizabeth, NJ",3,N,D,,138299.0,141091.0,49927.0,91164.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070283R,Receipt Location,70283,"TGC Lick Creek - Williamson Co., Il (To TE)",1,N,R,,164301.0,167293.0,0.0,167293.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070295D,Delivery Location,70295,"Anna, IL",1,N,D,,7471.0,7495.0,500.0,6995.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070297D,Delivery Location,70297,ATMOS ENERGY - ETHEL - ATTALA CO. MS,1,N,D,,2288.0,2288.0,0.0,2288.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070298D,Delivery Location,70298,"Mississippi Valley - McCool, MS",1,N,D,,1144.0,1244.0,0.0,1244.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070299D,Delivery Location,70299,"Florence, AL",1,N,D,,17738.0,17738.0,300.0,17438.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070308D,Delivery Location,70308,"UGI CENTRAL - Lewistown - Juniata Co., PA",3,N,D,,15693.0,15693.0,0.0,15693.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070309D,Delivery Location,70309,"UGI CENTRAL - Pottsville Gas - Berks Co., PA",3,N,D,,34732.0,34732.0,12734.0,21998.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070313D,Delivery Location,70313,"Columbia, KY",2,N,D,,3858.0,3858.0,391.0,3467.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070315D,Delivery Location,70315,"Smyrna, TN",1,N,D,,54437.0,57567.0,8500.0,49067.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070316D,Delivery Location,70316,"Hartsville Gas - Trousdale, TN",1,N,D,,3086.0,3086.0,199.0,2887.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070321D,Delivery Location,70321,"UGI Utilities, Inc. (Columbia Gas) - Lebanon, PA",3,N,D,,37055.0,37055.0,3157.0,33898.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070322D,Delivery Location,70322,"UGI UTIL (Columbia Gas) - Reading, PA",3,N,D,,140745.0,140745.0,21880.0,118865.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070323D,Delivery Location,70323,"PEOPLES NAT - Claysburg, PA",3,N,D,,18567.0,18567.0,425.0,18142.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070336D,Delivery Location,70336,"Union Elec. - Bloomfield, MO",1,N,D,,9623.0,9643.0,0.0,9643.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070364R,Receipt Location,70364,"Magnum Producing, LP - May, TX",STX,N,R,,14613.0,15142.0,0.0,15142.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070396D,Delivery Location,70396,"United Cities - Franklin, TN",1,N,D,,5674.0,5674.0,0.0,5674.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070397D,Delivery Location,70397,"Smyrna, TN",1,N,D,,10572.0,10902.0,0.0,10902.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070398D,Delivery Location,70398,"Bernie, MO",1,N,D,,2497.0,2603.0,75.0,2528.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070418D,Delivery Location,70418,"Gloster, MS",ELA,N,D,,2686.0,2686.0,2400.0,286.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070419D,Delivery Location,70419,"Meadville, MS",ELA,N,D,,2088.0,2088.0,0.0,2088.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070420D,Delivery Location,70420,"Bude, MS",ELA,N,D,,2088.0,2088.0,0.0,2088.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070421D,Delivery Location,70421,"Flora, MS",ELA,N,D,,4541.0,4555.0,100.0,4455.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070428D,Delivery Location,70428,"Edmonton, KY",2,N,D,,3884.0,3984.0,1.0,3983.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070429D,Delivery Location,70429,"Tompkinsville, KY",2,N,D,,3634.0,3764.0,497.0,3267.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070430D,Delivery Location,70430,"Pulaski, TN",1,N,D,,8633.0,8633.0,0.0,8633.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070441D,Delivery Location,70441,"Grayville, IL",1,N,D,,21551.0,21664.0,2300.0,19364.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070442D,Delivery Location,70442,"Crossville, IL",1,N,D,,1989.0,2001.0,54.0,1947.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070449D,Delivery Location,70449,"Public Service - Central Works, NJ",3,N,D,,141796.0,147737.0,1704.0,146033.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070457D,Delivery Location,70457,"Lawrenceburg, TN",1,N,D,,3484.0,3484.0,0.0,3484.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070458D,Delivery Location,70458,"PEOPLES NAT - Ebensburg, PA",3,N,D,,82744.0,83278.0,12000.0,71278.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070463D,Delivery Location,70463,"UGI CENTRAL - Counties Gas Co. - Mifflin Co., PA",3,N,D,,390.0,402.0,0.0,402.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070468D,Delivery Location,70468,"Columbia Gas - Corwin, OH",2,N,D,,3484.0,3484.0,400.0,3084.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070471D,Delivery Location,70471,"Dominion Transmission Inc - Woodsfield, OH",2,N,D,,30255.0,31045.0,313.0,30732.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070473D,Delivery Location,70473,Texana Midstream Company LP,STX,N,D,,6287.0,6304.0,600.0,5704.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070478D,Delivery Location,70478,"New Harmony, IL",1,N,D,,2750.0,2750.0,25.0,2725.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070480D,Delivery Location,70480,"Horton Highway - Triune, TN",1,N,D,,6582.0,7037.0,1.0,7036.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070486D,Delivery Location,70486,"UGI UTIL (Columbia Gas) - Womelsdorf, PA",3,N,D,,18789.0,18789.0,3178.0,15611.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070517D,Delivery Location,70517,"PECO - Alan Wood Steel, PA",3,N,D,,22000.0,22000.0,0.0,22000.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070519D,Delivery Location,70519,"UGI UTIL (Columbia Gas) - Dauphin Co., PA",3,N,D,,83953.0,83953.0,38730.0,45223.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070521D,Delivery Location,70521,"Duke Energy Ohio, Inc. Dicks Creek",2,N,D,,156144.0,167336.0,0.0,167336.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070524D,Delivery Location,70524,"Atmos Energy - Amory, MS",1,N,D,,6106.0,6106.0,0.0,6106.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070532D,Delivery Location,70532,"Atmos Energy Corporation- Benton, MO",1,N,D,,9145.0,9165.0,0.0,9165.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070539D,Delivery Location,70539,"S.I.G. & Elec -Ft. Branch, IN",2,N,D,,7236.0,7323.0,100.0,7223.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070548D,Delivery Location,70548,"Starks Utilities - Starks, LA",WLA,N,D,,2750.0,2750.0,10.0,2740.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070552D,Delivery Location,70552,"TE Todhunter - Todhunter, OH",2,N,D,,1244.0,1244.0,41.0,1203.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070573D,Delivery Location,70573,"Batesville, IN",2,N,D,,10424.0,10460.0,1864.0,8596.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070579D,Delivery Location,70579,"Columbia Gas of  PA.  - Rockwood, PA",3,N,D,,12807.0,12899.0,2500.0,10399.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070582D,Delivery Location,70582,"Midwest Nat. - Brownstown, IN",2,N,D,,3884.0,3884.0,200.0,3684.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070583D,Delivery Location,70583,"Midwest Nat. -North Vernon, IN",2,N,D,,11004.0,11142.0,2100.0,9042.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070584D,Delivery Location,70584,"Elizabethtown Gas Company - Ringoes, NJ",3,N,D,,24372.0,24633.0,0.0,24633.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070633R,Receipt Location,70633,"B&T Oil Co., Yoward C.P. - Bee Co., TX",STX,Y,R,,509.0,509.0,8.0,501.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070689R,Receipt Location,70689,"NOG Production & Operating LLC- #1 Children's Home - Bee Co.,TX",STX,N,R,,3427.0,3548.0,0.0,3548.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070859R,Delivery Location,70859,"Gulf South Pipeline, LP - Huntsville, TX  (Delivery)",ETX,Y,R,,5700.0,5700.0,-247.0,5700.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070907D,Delivery Location,70907,Duke Energy Ohio Inc. Millville,2,Y,D,,14000.0,14000.0,2950.0,11050.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070912R,Receipt Location,70912,"Britanco, LLC Wilcox - Tuleta CP, Bee Co., TX",STX,N,R,,3102.0,3102.0,0.0,3102.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070937D,Delivery Location,70937,"Consumers Gas Co. - Omaha, IL",1,N,D,,8870.0,9070.0,333.0,8737.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070939D,Delivery Location,70939,"Indiana Gas - French Lick, IN",2,N,D,,7000.0,7000.0,600.0,6400.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070940D,Delivery Location,70940,"Indiana Gas Co. - Westport, IN",2,N,D,,2100.0,2100.0,1431.0,669.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070941D,Delivery Location,70941,"Lawrenceburg Gas, IN",2,N,D,,3138.0,4136.0,255.0,3881.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070949D,Delivery Location,70949,"Public Service - Hanover, NJ",3,N,D,,154549.0,156349.0,45084.0,111265.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070953D,Delivery Location,70953,"New Jersey Natural - Freehold, NJ",3,N,D,,483411.0,483411.0,212783.0,270628.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070958R,Receipt Location,70958,"Hurst - Siloam, MS",1,N,R,,8727.0,8962.0,135.0,8827.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070983D,Delivery Location,70983,"Knox Energy Cooperative - Powhatan Point, OH",2,N,D,,11852.0,11852.0,225.0,11627.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA070984D,Delivery Location,70984,"Columbia Gas - New Holland, OH",2,N,D,,4480.0,4480.0,0.0,4480.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071000R,Receipt Location,71000,"Gulf South Pipeline Company, LP - West Monroe, LA  (Receipt)",ELA,N,R,,284361.0,292372.0,4870.0,287502.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071020D,Delivery Location,71020,"TE Princeton - Princeton, IN",2,N,D,,501.0,594.0,20.0,574.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071028D,Delivery Location,71028,"Col Gas (DPL) -Bowersville, OH",2,N,D,,2123.0,2123.0,200.0,1923.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071043D,Delivery Location,71043,"Union Electric - Vanduser, MO",1,N,D,,4349.0,4349.0,0.0,4349.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071046D,Delivery Location,71046,"Harrisburg, AR",1,N,D,,7282.0,4282.0,175.0,4107.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071075D,Delivery Location,71075,"Elizabethtown Gas Company - Perth Amboy, NJ",3,N,D,,46117.0,46961.0,0.0,46961.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071076D,Delivery Location,71076,"New Jersey Natural - Hanover, NJ",3,N,D,,36636.0,36636.0,0.0,36636.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071078D,Delivery Location,71078,"Algonquin - Hanover, NJ",3,N,D,,579879.0,586911.0,73168.0,513743.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071081D,Delivery Location,71081,"Community Gas - Cynthiana, IN",2,N,D,,4820.0,4820.0,23.0,4797.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071141D,Delivery Location,71141,"Assoc Natural Gas - Bernie, MO",1,N,D,,9672.0,9691.0,0.0,9691.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071142R,Receipt Location,71142,"Vernon Faulkner-San Salvador Field - Hidalgo Co., TX  (REC)",STX,N,R,,8876.0,9349.0,1.0,9348.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071143D,Delivery Location,71143,"UGI CENTRAL - Interboro Gas - Bellville, PA",3,N,D,,20681.0,20681.0,13227.0,7454.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071144D,Delivery Location,71144,"UGI CENTRAL - Twin Gas - Bedford, PA",3,N,D,,7034.0,7034.0,764.0,6270.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071170D,Delivery Location,71170,"Midwest Nat. Gas - Medora, IN",2,N,D,,2018.0,2018.0,200.0,1818.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071189D,Delivery Location,71189,"UGI CENTRAL - Valley Gas - Martinsburg, PA",3,N,D,,19154.0,19154.0,0.0,19154.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071190D,Delivery Location,71190,"Poseyville, IN",2,N,D,,3086.0,3086.0,63.0,3023.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071196D,Delivery Location,71196,"Public Service - Bound Brook, NJ",3,N,D,,37774.0,37940.0,0.0,37940.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071200R,Receipt Location,71200,"Targa Resources - Venice, LA",ELA,N,R,,613070.0,614021.0,154658.0,459363.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071209D,Delivery Location,71209,"Public Service - Wanaque, NJ",3,N,D,,107572.0,107572.0,38213.0,69359.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071210D,Delivery Location,71210,"AGT-WANAQUE INTERCONNECT. (PASSAIC,NJ)",3,N,D,,39727.0,39727.0,0.0,39727.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071217D,Delivery Location,71217,"TE - LBI Instrument Gas - Greensburg, PA",2,Y,D,,1.0,1.0,1.0,0.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071219D,Delivery Location,71219,Columbia Gas of Pa. - York co. Pa.,3,N,D,,55588.0,55588.0,0.0,55588.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071220D,Delivery Location,71220,"PECO Energy - E. Greenville, PA",3,N,D,,8221.0,8221.0,0.0,8221.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071221D,Delivery Location,71221,"Mississippi Gas Corp. - Reeves, LA",WLA,N,D,,2750.0,2750.0,5.0,2745.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071240D,Delivery Location,71240,"Enfield, IL",1,N,D,,2001.0,2007.0,75.0,1932.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071241D,Delivery Location,71241,"Utica, MS",ELA,N,D,,3086.0,3086.0,40.0,3046.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071242D,Delivery Location,71242,"Cen Il Pub Serv -Goreville, IL",1,N,D,,3222.0,3234.0,10.0,3224.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071256D,Delivery Location,71256,"Liberty, KY",2,N,D,,4880.0,4880.0,300.0,4580.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071287D,Delivery Location,71287,"Gas Util Dist #2 - Lottie, LA",ELA,N,D,,2488.0,2488.0,1.0,2487.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071288D,Delivery Location,71288,"Gas Util Dist #2 - New Roads, LA",ELA,N,D,,3086.0,3086.0,1.0,3085.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071293D,Delivery Location,71293,"Loretto, TN",1,N,D,,2886.0,2886.0,110.0,2776.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071297D,Delivery Location,71297,"Weir, Choctaw Co., MS",1,N,D,,2488.0,2488.0,40.0,2448.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071298D,Delivery Location,71298,"E.Tennessee Gas - Mt. Pleasant, Giles Co. TN -DEL (B/D 76298)",1,Y,D,,330722.0,356458.0,31522.0,324936.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071299D,Delivery Location,71299,"East Tenn Gas - Hartsville, TN",1,N,D,,491787.0,535261.0,8321.0,526940.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071331D,Delivery Location,71331,"Thebes, IL",1,N,D,,1090.0,1290.0,7.0,1283.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071353D,Delivery Location,71353,"Col. Gas - East Middletown, OH",2,N,D,,15266.0,17251.0,7400.0,9851.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071362D,Delivery Location,71362,"Jonesboro, IL",1,N,D,,2480.0,2480.0,106.0,2374.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071363D,Delivery Location,71363,"Columbia Gas of  PA.  - Pleasant Gap, PA",3,N,D,,9444.0,9745.0,2616.0,7129.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071366D,Delivery Location,71366,"Osgood, IN",2,N,D,,2488.0,2488.0,403.0,2085.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071401D,Delivery Location,71401,"United Cities - Galatia, IL",1,N,D,,3737.0,3737.0,0.0,3737.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071402D,Delivery Location,71402,"Creal Springs, IL",1,N,D,,1860.0,1966.0,45.0,1921.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071423D,Delivery Location,71423,"New Jersey Natural - Montville, NJ",3,N,D,,35598.0,36269.0,0.0,36269.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
112OA071424D,Delivery Location,71424,"New Roads, LA",ELA,N,D,,7933.0,7968.0,138.0,7830.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-24,INTRDY_2025-11-24_1800
